CustomerID,LoanID,ApplicantType,Age,EmploymentType,AnnualIncome,MonthlyIncome,LoanType,LoanAmount,LoanTenureMonths,InterestRate,CollateralValue,CreditScore,PastDefaults,NumOpenAccounts,BusinessRevenue,ProfitMargin,BusinessYears,ProbDefault
CUST105015,LN205015,Business,26,Salaried,5230977,435915,Invoice Discounting,6963335,84,10.07,3275411,583,1,5,4979268,24.18,20,0.116
CUST105016,LN205016,Personal,40,Salaried,518169,43181,Car,334088,36,9.38,767445,759,0,2,,,,0.022
CUST105017,LN205017,Business,28,Salaried,4473560,372797,Working Capital,6035743,84,13.35,321465,608,0,2,50000,9.7,10,0.091
CUST105018,LN205018,Business,64,Salaried,410358,34197,Equipment Finance,2357812,24,16.82,4027188,651,0,2,3533168,-1.94,24,0.546
CUST105021,LN205021,Business,58,Salaried,150000,12500,Invoice Discounting,6245637,60,10.5,2106880,663,0,3,3999888,-11,15,0.9
CUST105022,LN205022,Business,58,Salaried,2154345,179529,Invoice Discounting,2033943,24,15.39,2929714,765,0,0,50000,5.96,32,0.07
CUST105023,LN205023,Business,31,Salaried,7135122,594594,Business Expansion,50000,60,17.86,5738042,596,0,1,9352262,21.05,4,0
CUST105024,LN205024,Personal,32,Salaried,480701,40058,Personal,607662,60,11.28,727039,621,2,1,,,,0.146
CUST105025,LN205025,Business,48,Salaried,5362257,446855,Invoice Discounting,5409264,84,12.81,1468449,674,0,3,2429332,6.56,16,0.063
CUST105026,LN205026,Personal,36,Self-employed,406800,33900,Personal,20000,36,10.52,903389,609,3,6,,,,0.122
CUST105028,LN205028,Personal,31,Self-employed,787784,65649,Wedding,447039,72,10.92,265933,770,0,2,,,,0.002
CUST105029,LN205029,Personal,53,Self-employed,821673,68473,Personal,20000,48,15.42,1087460,645,1,1,,,,0.066
CUST105030,LN205030,Business,43,Self-employed,150000,12500,Working Capital,8447273,60,18.56,129340,638,0,4,10028843,23.43,2,0.9
CUST105031,LN205031,Business,50,Salaried,1054613,87884,Equipment Finance,2489771,36,13.94,0,648,0,2,5372955,18.72,24,0.193
CUST105032,LN205032,Business,59,Self-employed,3045729,253811,Working Capital,2143059,48,14.43,0,596,1,3,10983634,18.21,18,0.101
CUST105033,LN205033,Personal,26,Salaried,116502,9709,Car,476915,48,8.66,758254,712,0,1,,,,0.223
CUST105034,LN205034,Personal,39,Salaried,1034102,86175,Personal,381999,36,9.41,577302,697,0,4,,,,0.007
CUST105035,LN205035,Personal,38,Unemployed,531382,44282,Home,360779,60,9.81,633938,761,0,2,,,,0
CUST105036,LN205036,Business,39,Self-employed,5603168,466931,Invoice Discounting,50000,60,15.62,0,592,0,1,643618,14.98,30,0.038
CUST105037,LN205037,Business,66,Unemployed,3696661,308055,Equipment Finance,6476095,48,9.2,0,550,0,2,6433024,1.89,32,0.12
CUST105038,LN205038,Personal,53,Salaried,452085,37674,Personal,644726,36,10.61,31492,626,0,2,,,,0.12
CUST105039,LN205039,Personal,55,Salaried,360775,30065,Home,616473,48,14.41,266303,685,0,1,,,,0.112
CUST105040,LN205040,Business,47,Salaried,4124151,343679,Equipment Finance,2949216,60,14.48,4577738,689,2,1,50000,-4.37,27,0.124
CUST105041,LN205041,Personal,49,Self-employed,490071,40839,Debt Consolidation,207619,36,9.2,707743,594,0,2,,,,0.004
CUST105042,LN205042,Personal,29,Business-owner,461343,38445,Wedding,346495,36,15.74,956292,624,0,2,,,,0.018
CUST105043,LN205043,Personal,31,Salaried,789870,65823,Medical,355619,48,11.51,958730,662,0,2,,,,0
CUST105044,LN205044,Personal,62,Self-employed,1075089,89591,Car,227029,36,12.24,359686,626,0,4,,,,0
CUST105045,LN205045,Personal,49,Salaried,636561,53047,Home,75569,24,13.16,119303,687,0,5,,,,0
CUST105046,LN205046,Business,66,Salaried,4728061,394005,Business Expansion,4288549,24,16.16,11954964,600,2,3,9537841,13.68,23,0.359
CUST105047,LN205047,Personal,47,Self-employed,99913,8326,Medical,117574,60,10.95,356591,695,0,1,,,,0.013
CUST105049,LN205049,Business,29,Salaried,5430805,452567,Equipment Finance,3971559,60,18.02,7050160,685,0,1,5187212,9.4,22,0.014
CUST105050,LN205050,Personal,26,Self-employed,684923,57077,Car,20000,36,11.66,424771,783,0,4,,,,0
CUST105051,LN205051,Business,45,Self-employed,1939039,161587,Invoice Discounting,8473606,84,17.51,531751,478,0,2,9163744,22.65,19,0.198
CUST105052,LN205052,Personal,39,Self-employed,515686,42974,Car,803207,36,10.42,0,758,0,1,,,,0.132
CUST105054,LN205054,Business,66,Salaried,2551023,212585,Invoice Discounting,50000,48,8.23,2861979,651,0,1,8501607,-3.82,13,0
CUST105055,LN205055,Personal,21,Self-employed,1022805,85234,Personal,765369,60,16.34,106684,692,0,2,,,,0.068
CUST105056,LN205056,Personal,27,Salaried,506249,42187,Personal,480855,60,10.29,522840,753,0,0,,,,0.023
CUST105057,LN205057,Personal,42,Salaried,965731,80478,Wedding,47447,36,8.07,315212,558,0,2,,,,0
CUST105058,LN205058,Business,69,Salaried,664663,55389,Invoice Discounting,933825,24,15.4,4902091,784,0,2,6689135,9.72,2,0.112
CUST105059,LN205059,Personal,25,Unemployed,835431,69619,Wedding,33300,48,11.12,0,724,0,1,,,,0
CUST105060,LN205060,Personal,58,Salaried,231648,19304,Home,351447,48,10.49,0,717,0,5,,,,0.094
CUST105061,LN205061,Personal,30,Business-owner,508696,42391,Wedding,196359,24,11.87,614815,709,0,3,,,,0.001
CUST105062,LN205062,Business,28,Salaried,3705002,308750,Equipment Finance,5007017,120,8,2676064,567,0,2,4971669,3.78,18,0.064
CUST105063,LN205063,Personal,59,Salaried,409101,34092,Car,433673,36,10.9,488488,633,0,3,,,,0.098
CUST105064,LN205064,Personal,56,Self-employed,706678,58890,Personal,91247,48,10.8,761062,703,1,2,,,,0
CUST105065,LN205065,Personal,57,Salaried,1014456,84538,Debt Consolidation,618500,48,11.06,708823,738,0,1,,,,0.002
CUST105066,LN205066,Personal,36,Salaried,1312990,109416,Car,151043,72,11.48,1046813,746,0,1,,,,0
CUST105067,LN205067,Personal,52,Salaried,774923,64577,Personal,185370,36,8.18,313755,617,0,4,,,,0
CUST105068,LN205068,Personal,23,Self-employed,572496,47708,Personal,57222,60,9.53,853294,650,0,2,,,,0
CUST105069,LN205069,Personal,58,Salaried,648122,54010,Medical,20000,48,8.03,192659,660,1,1,,,,0.08
CUST105070,LN205070,Personal,64,Business-owner,708576,59048,Car,614639,24,10.72,892088,733,0,2,,,,0.037
CUST105071,LN205071,Personal,58,Salaried,723424,60285,Personal,434828,36,11.37,771789,658,0,2,,,,0
CUST105072,LN205072,Business,48,Salaried,6097708,508142,Equipment Finance,5132709,48,13.6,1943592,746,2,2,1842470,17.39,20,0.137
CUST105073,LN205073,Personal,39,Business-owner,536251,44688,Medical,399540,36,13.33,627691,711,0,3,,,,0.008
CUST105074,LN205074,Personal,63,Self-employed,366372,30531,Medical,158373,60,12.02,1068347,720,0,3,,,,0
CUST105075,LN205075,Business,25,Business-owner,2726366,227197,Business Expansion,2517755,60,12.19,7084590,473,0,3,50000,-3.96,32,0.086
CUST105076,LN205076,Personal,41,Self-employed,774956,64580,Medical,269445,48,8.83,394484,683,1,1,,,,0.082
CUST105077,LN205077,Personal,55,Salaried,139334,11611,Personal,831203,72,8.83,247011,588,0,4,,,,0.229
CUST105079,LN205079,Personal,22,Salaried,836522,69710,Wedding,284807,36,12,17878,652,0,2,,,,0.064
CUST105080,LN205080,Personal,52,Salaried,990931,82578,Home,530260,60,13.86,602480,745,0,0,,,,0.011
CUST105081,LN205081,Personal,27,Salaried,439257,36605,Debt Consolidation,396430,24,9.23,328519,624,0,2,,,,0.12
CUST105082,LN205082,Personal,47,Salaried,350054,29171,Debt Consolidation,267014,36,9.32,37279,759,0,3,,,,0.026
CUST105084,LN205084,Personal,47,Salaried,690889,57574,Wedding,47092,36,7.46,1095318,668,0,0,,,,0
CUST105085,LN205085,Business,25,Business-owner,1913853,159488,Invoice Discounting,8165608,60,10.05,11002216,559,1,2,10198048,19.33,26,0.234
CUST105086,LN205086,Personal,29,Self-employed,410244,34187,Medical,702764,36,9.5,694890,736,0,3,,,,0.121
CUST105087,LN205087,Business,57,Salaried,150000,12500,Equipment Finance,50000,24,14.77,7116482,712,0,1,4052192,10.7,22,0
CUST105088,LN205088,Business,52,Salaried,6016078,501340,Working Capital,12240210,48,9.62,12126900,787,0,2,10970636,16.12,28,0.061
CUST105089,LN205089,Personal,44,Salaried,912187,76016,Medical,53866,12,10.04,594779,745,0,0,,,,0
CUST105090,LN205090,Personal,28,Business-owner,798137,66511,Wedding,447645,48,8.04,540993,615,0,1,,,,0
CUST105091,LN205091,Business,57,Unemployed,2430560,202547,Business Expansion,1674886,60,12.43,13630739,637,0,4,7953570,-3.77,3,0.013
CUST105092,LN205092,Personal,64,Self-employed,279299,23275,Debt Consolidation,339015,36,11.95,0,682,0,3,,,,0.1
CUST105093,LN205093,Business,33,Salaried,5107113,425593,Equipment Finance,1704641,60,9.66,6773239,746,0,2,3089948,17.59,14,0
CUST105094,LN205094,Business,42,Self-employed,6741127,561761,Working Capital,7423976,84,16.33,1863111,612,0,1,50000,23.7,10,0.062
CUST105095,LN205095,Personal,33,Self-employed,839027,69919,Medical,614489,60,15.17,162186,761,0,0,,,,0.002
CUST105096,LN205096,Business,26,Self-employed,2152808,179401,Business Expansion,6425553,48,11.73,2965442,765,0,5,6943549,-3.93,29,0.176
CUST105097,LN205097,Business,39,Salaried,3534829,294569,Equipment Finance,6696815,24,13.37,5379658,737,0,1,3543375,5.47,22,0.188
CUST105098,LN205098,Personal,53,Self-employed,679895,56658,Car,298754,60,14.27,446898,687,0,3,,,,0
CUST105099,LN205099,Personal,62,Business-owner,909059,75755,Car,20000,36,11.7,1148722,746,0,0,,,,0
CUST105100,LN205100,Personal,22,Salaried,1049297,87441,Debt Consolidation,326531,48,8.89,1108304,612,0,4,,,,0
CUST105101,LN205101,Business,37,Salaried,5585804,465484,Invoice Discounting,5840497,36,8,6700028,561,0,2,205480,13.98,4,0.099
CUST105102,LN205102,Personal,40,Salaried,1123317,93610,Personal,20000,36,11.49,199672,627,0,1,,,,0
CUST105103,LN205103,Business,27,Salaried,4563830,380319,Invoice Discounting,2600104,60,13.59,0,720,0,1,3323714,0.03,1,0.052
CUST105104,LN205104,Business,60,Unemployed,2937501,244792,Equipment Finance,7485422,36,8.7,2869314,553,0,1,9573291,8.22,31,0.17
CUST105105,LN205105,Personal,53,Salaried,525587,43799,Car,195855,36,14.9,799192,674,0,1,,,,0
CUST105106,LN205106,Personal,54,Self-employed,447054,37254,Car,529206,36,10.98,545252,699,0,1,,,,0.111
CUST105108,LN205108,Personal,55,Salaried,887399,73950,Debt Consolidation,594069,24,11.03,1097972,647,0,4,,,,0.028
CUST105109,LN205109,Personal,59,Salaried,365180,30432,Personal,57083,12,11.17,607478,600,1,1,,,,0.098
CUST105110,LN205110,Business,39,Self-employed,3038196,253183,Equipment Finance,4123295,48,8,5487708,655,0,5,10119102,18.19,21,0.092
CUST105111,LN205111,Personal,54,Salaried,80000,6667,Personal,446135,60,10.32,407180,643,0,2,,,,0.262
CUST105113,LN205113,Business,57,Self-employed,4322973,360248,Business Expansion,9753576,60,22.49,8968239,555,0,3,50000,31,8,0.136
CUST105115,LN205115,Personal,29,Unemployed,784717,65393,Medical,152431,60,9.36,663347,636,0,2,,,,0
CUST105116,LN205116,Business,27,Salaried,3190758,265897,Invoice Discounting,50000,60,14.96,1642612,760,0,1,3047731,9.86,8,0
CUST105117,LN205117,Personal,61,Salaried,113234,9436,Medical,552419,36,11.25,97551,645,0,2,,,,0.319
CUST105118,LN205118,Business,49,Business-owner,8695269,724606,Working Capital,8486184,84,13.12,4878120,637,0,1,4529384,25.25,32,0.081
CUST105119,LN205119,Personal,36,Salaried,102891,8574,Home,464631,48,14.18,0,751,0,3,,,,0.248
CUST105120,LN205120,Personal,58,Self-employed,397974,33165,Personal,63701,48,13.03,364615,755,0,2,,,,0
CUST105122,LN205122,Business,36,Self-employed,6351684,529307,Business Expansion,50000,36,17.67,0,658,0,3,2517476,26.48,16,0.036
CUST105124,LN205124,Personal,36,Salaried,980403,81700,Personal,222719,36,12.56,501129,672,3,2,,,,0.15
CUST105125,LN205125,Personal,31,Business-owner,995021,82918,Home,432856,60,10.21,626662,838,0,2,,,,0.006
CUST105126,LN205126,Personal,37,Salaried,423047,35254,Debt Consolidation,342072,48,10.54,1088940,635,0,1,,,,0.007
CUST105127,LN205127,Personal,53,Salaried,679409,56617,Medical,211821,12,14.19,744938,716,0,0,,,,0.018
CUST105128,LN205128,Personal,56,Unemployed,579446,48287,Debt Consolidation,305756,48,11.85,0,677,0,0,,,,0.057
CUST105129,LN205129,Business,63,Salaried,3178483,264874,Business Expansion,9150589,36,15.81,3329453,684,2,3,2340618,0.95,22,0.434
CUST105130,LN205130,Business,66,Salaried,3999748,333312,Invoice Discounting,8524451,48,8.72,0,592,1,3,3555485,22.67,3,0.15
CUST105131,LN205131,Business,50,Salaried,2217632,184803,Business Expansion,5413231,48,13.84,3121606,778,0,4,2706976,1.17,19,0.159
CUST105132,LN205132,Personal,40,Business-owner,316659,26388,Wedding,266262,48,10.31,40903,663,0,5,,,,0.077
CUST105133,LN205133,Personal,23,Salaried,1228581,102382,Wedding,334406,48,8.59,131582,696,0,0,,,,0
CUST105134,LN205134,Business,44,Salaried,150000,12500,Working Capital,8040072,120,8,3963546,701,0,3,10486910,18.15,7,0.9
CUST105135,LN205135,Business,65,Salaried,2236968,186414,Invoice Discounting,4409530,36,14.1,9749017,767,0,1,8140672,10.33,12,0.105
CUST105136,LN205136,Personal,24,Self-employed,525251,43771,Personal,293625,24,10.39,731420,617,0,3,,,,0.024
CUST105137,LN205137,Business,66,Business-owner,2497725,208144,Equipment Finance,9122717,24,11.09,7793193,514,2,0,8355331,6.75,22,0.563
CUST105138,LN205138,Business,60,Self-employed,880911,73409,Equipment Finance,3806212,60,17.77,8337734,725,1,2,6201265,0.78,7,0.263
CUST105139,LN205139,Personal,36,Self-employed,710521,59210,Personal,87632,48,10.62,291568,635,0,4,,,,0
CUST105140,LN205140,Personal,61,Salaried,495078,41257,Home,229226,48,9.35,617579,752,0,1,,,,0.003
CUST105141,LN205141,Business,61,Salaried,4345554,362130,Business Expansion,8367578,84,13.43,2487783,696,0,1,5423843,13.64,32,0.111
CUST105142,LN205142,Business,43,Salaried,2697873,224823,Working Capital,796784,48,8.32,8389855,565,0,1,11586310,15.51,32,0
CUST105143,LN205143,Business,53,Salaried,4584533,382044,Working Capital,50000,84,14.74,5822185,604,0,5,50000,28.29,9,0
CUST105145,LN205145,Business,66,Business-owner,6180120,515010,Equipment Finance,6839207,24,15.79,3721648,726,1,1,4467807,8.24,27,0.16
CUST105146,LN205146,Personal,41,Salaried,343261,28605,Personal,282942,24,7,387694,685,0,3,,,,0.03
CUST105147,LN205147,Business,40,Business-owner,4343106,361926,Equipment Finance,50000,60,8.89,7429016,581,0,4,7747725,17.52,16,0
CUST105149,LN205149,Business,34,Salaried,4501769,375147,Invoice Discounting,9207287,60,9.81,2226418,627,0,3,50000,9.86,23,0.107
CUST105151,LN205151,Personal,52,Salaried,761976,63498,Personal,215755,60,12.66,482433,706,0,1,,,,0
CUST105152,LN205152,Personal,63,Self-employed,692047,57671,Car,576435,60,7.48,33380,793,0,1,,,,0.014
CUST105153,LN205153,Business,44,Self-employed,5980384,498365,Invoice Discounting,7339197,48,12.81,0,600,0,0,50000,11.73,15,0.105
CUST105154,LN205154,Personal,51,Salaried,736422,61368,Personal,241427,60,11.87,0,691,0,3,,,,0.063
CUST105156,LN205156,Personal,42,Salaried,80000,6667,Personal,622362,72,11.45,506914,757,0,1,,,,0.318
CUST105157,LN205157,Personal,49,Salaried,805855,67155,Home,516002,36,12.41,810846,739,0,3,,,,0
CUST105158,LN205158,Business,44,Salaried,2047333,170611,Business Expansion,2510536,36,11.28,0,669,0,0,6021792,11.06,17,0.098
CUST105159,LN205159,Personal,58,Salaried,698406,58200,Personal,623131,48,9.09,985699,709,0,5,,,,0.02
CUST105160,LN205160,Personal,31,Salaried,783343,65279,Personal,346664,36,10.93,1167153,688,0,3,,,,0
CUST105161,LN205161,Personal,33,Salaried,1063395,88616,Car,491252,60,11.44,404840,740,0,3,,,,0.003
CUST105162,LN205162,Personal,55,Salaried,685457,57121,Car,636545,12,9.29,503048,830,0,1,,,,0.186
CUST105163,LN205163,Business,60,Salaried,5260628,438386,Business Expansion,50000,48,16.25,5802066,611,0,1,3897303,28.42,13,0
CUST105165,LN205165,Business,57,Self-employed,3256694,271391,Business Expansion,1606247,120,17.08,10226007,557,1,1,7078983,15.97,25,0.068
CUST105166,LN205166,Personal,28,Salaried,604254,50355,Car,160249,36,12.07,161217,732,0,3,,,,0
CUST105167,LN205167,Business,52,Salaried,150000,12500,Invoice Discounting,1688585,120,10.68,3029490,746,0,1,11970521,4.59,16,0.324
CUST105168,LN205168,Personal,21,Salaried,916872,76406,Wedding,72068,48,9.35,332711,726,0,1,,,,0
CUST105169,LN205169,Personal,26,Self-employed,663392,55283,Personal,556947,36,13.86,0,709,1,3,,,,0.118
CUST105170,LN205170,Personal,62,Business-owner,173843,14487,Debt Consolidation,573046,24,10.77,783406,545,0,3,,,,0.306
CUST105171,LN205171,Personal,47,Salaried,631143,52595,Debt Consolidation,185836,36,10.23,0,697,0,0,,,,0.066
CUST105172,LN205172,Business,27,Salaried,4066787,338899,Working Capital,593018,36,10.22,0,672,0,2,7064481,18.25,33,0.035
CUST105176,LN205176,Business,66,Self-employed,3704442,308704,Working Capital,5720392,60,15.67,7380587,694,0,3,50000,15.32,31,0.03
CUST105177,LN205177,Business,38,Salaried,2494279,207857,Invoice Discounting,3858421,24,18.36,9933672,609,0,2,12819298,11.37,12,0.187
CUST105178,LN205178,Personal,50,Self-employed,862173,71848,Car,658141,48,10.08,47066,731,0,3,,,,0.079
CUST105179,LN205179,Personal,52,Business-owner,723341,60278,Personal,611319,36,10.21,622375,658,1,1,,,,0.116
CUST105180,LN205180,Business,27,Salaried,2469225,205769,Invoice Discounting,50000,48,8,9187593,527,0,2,6951038,35.81,6,0
CUST105181,LN205181,Personal,36,Business-owner,521295,43441,Car,694006,60,8.06,856138,722,0,2,,,,0.026
CUST105184,LN205184,Personal,58,Salaried,763372,63614,Personal,291661,60,11.89,1362846,689,0,1,,,,0.001
CUST105185,LN205185,Personal,45,Business-owner,827878,68990,Medical,65822,60,12.82,0,708,0,1,,,,0
CUST105187,LN205187,Personal,49,Self-employed,435866,36322,Personal,293211,72,11.81,905165,740,0,3,,,,0.001
CUST105188,LN205188,Personal,25,Salaried,563035,46920,Home,159515,48,13.23,524923,724,0,1,,,,0
CUST105189,LN205189,Personal,50,Salaried,527579,43965,Debt Consolidation,516433,48,11.69,456534,644,0,3,,,,0.073
CUST105190,LN205190,Personal,48,Salaried,567336,47278,Home,20000,12,10.01,0,755,0,2,,,,0
CUST105191,LN205191,Personal,47,Salaried,677638,56470,Personal,20000,48,11.85,0,670,0,2,,,,0
CUST105192,LN205192,Personal,32,Salaried,509694,42474,Medical,465801,36,8.29,945377,633,0,3,,,,0.041
CUST105193,LN205193,Personal,23,Salaried,237107,19759,Car,576065,36,8.14,0,716,3,0,,,,0.423
CUST105194,LN205194,Personal,55,Unemployed,1146373,95531,Medical,224867,60,7.81,973915,696,0,2,,,,0
CUST105195,LN205195,Personal,41,Self-employed,558303,46525,Home,534910,24,13.65,39877,796,0,4,,,,0.11
CUST105196,LN205196,Business,55,Self-employed,3833014,319418,Invoice Discounting,3267356,84,12.26,10997153,616,0,3,5582613,5.5,9,0.007
CUST105197,LN205197,Business,34,Salaried,1287676,107306,Equipment Finance,7199485,48,13.73,5222030,714,0,0,8696118,-8.19,1,0.32
CUST105198,LN205198,Personal,58,Unemployed,630181,52515,Home,638851,36,9.66,454941,677,0,3,,,,0.083
CUST105201,LN205201,Personal,21,Salaried,559691,46641,Personal,476463,72,13.41,496576,704,0,1,,,,0.013
CUST105202,LN205202,Personal,51,Salaried,341430,28452,Home,98747,60,10.77,839240,775,0,6,,,,0
CUST105203,LN205203,Business,62,Unemployed,1711110,142593,Working Capital,4494441,36,15.13,7500823,680,0,1,50000,-13.12,18,0.214
CUST105204,LN205204,Business,56,Salaried,150000,12500,Working Capital,9019772,24,8,5893663,771,0,1,1829228,43.13,15,0.9
CUST105205,LN205205,Business,67,Salaried,150000,12500,Business Expansion,6479450,48,15.27,2043290,627,0,4,515250,-0.62,31,0.9
CUST105207,LN205207,Personal,32,Business-owner,644970,53747,Car,530351,12,12.69,654664,641,0,3,,,,0.179
CUST105209,LN205209,Personal,58,Self-employed,725937,60495,Wedding,445742,36,7,1245712,761,0,3,,,,0.017
CUST105210,LN205210,Business,63,Self-employed,1407407,117284,Business Expansion,1274658,60,18.48,13349588,825,1,5,5353897,17.03,3,0.048
CUST105212,LN205212,Business,52,Salaried,6717141,559762,Invoice Discounting,9022286,48,10.71,4465353,845,0,3,6615691,-10.31,7,0.028
CUST105213,LN205213,Business,25,Salaried,6465903,538825,Business Expansion,5188225,48,10.5,2443494,715,0,0,10799295,4.28,28,0.08
CUST105214,LN205214,Personal,47,Salaried,696231,58019,Medical,577084,60,12.77,479448,699,3,1,,,,0.329
CUST105215,LN205215,Personal,34,Unemployed,1057059,88088,Wedding,559116,60,10.74,342230,834,0,2,,,,0
